Subfamily,Genus Name Pub,Species Name Pub,Status,Exotic,Island Name,Island Group,Archipelago,Biogeographic realm,Lat,Long
Myrmicinae,Strumigenys,leptothrix,Land + Island,Native,Iriomote,Yaeyama Islands,Sakishima Islands,Temperate Northern Pacific,24.335813,123.814688
Myrmicinae,Strumigenys,mazu,Land + Island,Native,Yakushima,Osumi Islands,Satsunan Islands,Temperate Northern Pacific,30.339135,130.522252
Myrmicinae,Strumigenys,mazu,Land + Island,Native,Yokoate-jima,Tokara Islands,Satsunan Islands,Temperate Northern Pacific,28.798824,128.990909
Myrmicinae,Strumigenys,mazu,Land + Island,Native,Henza-jima,-,Okinawa Islands,Temperate Northern Pacific,26.342162,127.958717
Myrmicinae,Strumigenys,mazu,Land + Island,Native,Okinawa,-,Okinawa Islands,Temperate Northern Pacific,26.517553,127.96582
Myrmicinae,Strumigenys,membranifera,Land + Island,Exotic,Nojima,-,-,Temperate Northern Pacific,32.864266,129.0337834
Myrmicinae,Strumigenys,membranifera,Land + Island,Exotic,Miyake,-,Izu Islands,Temperate Northern Pacific,34.084866,139.521121
Proceratiinae,Proceratium,japonicum,Island Only,Native,Miya-jima,-,-,Temperate Northern Pacific,34.271879,132.303217
Myrmicinae,Strumigenys,membranifera,Land + Island,Exotic,Hachijo-jima,-,Izu Islands,Temperate Northern Pacific,33.106333,139.798228
Myrmicinae,Strumigenys,membranifera,Land + Island,Exotic,Aogashima,-,Izu Islands,Temperate Northern Pacific,32.457165,139.767026
Myrmicinae,Strumigenys,membranifera,Land + Island,Exotic,Chichi-jima,Chichi-jima Group,Ogasawara Islands,Temperate Northern Pacific,34.647149,134.51091
Myrmicinae,Strumigenys,membranifera,Land + Island,Exotic,Haha-jima,Haha-jima Group,Ogasawara Islands,Central Indo-Pacific,26.667203,142.157199
Myrmicinae,Strumigenys,membranifera,Land + Island,Exotic,Muko-jima,Mukojima Group,Ogasawara Islands,Central Indo-Pacific,26.603303,142.129542
Myrmicinae,Strumigenys,membranifera,Land + Island,Exotic,Ioujima,-,Volcano Islands,Central Indo-Pacific,24.782506,141.317206
Myrmicinae,Strumigenys,membranifera,Land + Island,Exotic,Yakushima,Osumi Islands,Satsunan Islands,Temperate Northern Pacific,30.339135,130.522252
Myrmicinae,Strumigenys,membranifera,Land + Island,Exotic,Nakanoshima,Tokara Islands,Satsunan Islands,Temperate Northern Pacific,29.848849,129.871098
Myrmicinae,Strumigenys,membranifera,Land + Island,Exotic,Taira-jima,Tokara Islands,Satsunan Islands,Temperate Northern Pacific,29.687286,129.533032
Myrmicinae,Strumigenys,membranifera,Land + Island,Exotic,Amami-Oshima,Amami Islands,Satsunan Islands,Temperate Northern Pacific,28.311807,129.426562
Proceratiinae,Proceratium,japonicum,Island Only,Native,Sarushima,-,Tokyo Bay Islands,Temperate Northern Pacific,38.335115,141.124433
Myrmicinae,Strumigenys,membranifera,Land + Island,Exotic,Okinawa,-,Okinawa Islands,Temperate Northern Pacific,26.517553,127.96582
Myrmicinae,Strumigenys,membranifera,Land + Island,Exotic,Iwotori-shima,Osumi Islands,Satsunan Islands,Temperate Northern Pacific,33.782704,131.970591
Myrmicinae,Strumigenys,membranifera,Land + Island,Exotic,Miyagi,Okinawa Islands,Ryukyu Islands,Temperate Northern Pacific,26.493709,127.959792
Myrmicinae,Strumigenys,membranifera,Land + Island,Exotic,Tokashiki-jima,Kerama Islands,Okinawa Islands,Temperate Northern Pacific,26.364512,127.147575
Myrmicinae,Strumigenys,membranifera,Land + Island,Exotic,Miyako-jima,Miyako Islands,Sakishima Islands,Temperate Northern Pacific,24.774041,125.332376
Myrmicinae,Strumigenys,membranifera,Land + Island,Exotic,Iriomote,Yaeyama Islands,Sakishima Islands,Temperate Northern Pacific,24.335813,123.814688
Myrmicinae,Strumigenys,membranifera,Land + Island,Exotic,Hateruma,Yaeyama Islands,Sakishima Islands,Temperate Northern Pacific,24.05851,123.782183
Myrmicinae,Strumigenys,membranifera,Land + Island,Exotic,Yonaguni-jima,Yaeyama Islands,Sakishima Islands,Temperate Northern Pacific,24.455253,122.988732
Myrmicinae,Strumigenys,membranifera,Land + Island,Exotic,Uotsuri-jima,-,Senkaku Islands,Temperate Northern Pacific,32.801402,132.489667
Myrmicinae,Strumigenys,morisitai,Island Only,Native,Kuchinoerabu-jima,Osumi Islands,Satsunan Islands,Temperate Northern Pacific,30.455885,130.209712
Proceratiinae,Proceratium,japonicum,Island Only,Native,Okino-shima,-,-,Temperate Northern Pacific,32.727604,132.554912
Myrmicinae,Strumigenys,morisitai,Island Only,Native,Okinawa,-,Okinawa Islands,Temperate Northern Pacific,26.517553,127.96582
Myrmicinae,Strumigenys,morisitai,Island Only,Native,Tokashiki-jima,Kerama Islands,Okinawa Islands,Temperate Northern Pacific,26.364512,127.147575
Myrmicinae,Strumigenys,mutica,Land + Island,Native,Okino-shima,-,-,Temperate Northern Pacific,32.727604,132.554912
Myrmicinae,Strumigenys,mutica,Land + Island,Native,Tsushima,-,Tsushima Island,Temperate Northern Pacific,32.768066,128.960306
Myrmicinae,Strumigenys,mutica,Land + Island,Native,Shikine,-,Izu Islands,Temperate Northern Pacific,34.220003,134.612355
Myrmicinae,Strumigenys,mutica,Land + Island,Native,Hachijo-jima,-,Izu Islands,Temperate Northern Pacific,33.106333,139.798228
Myrmicinae,Strumigenys,mutica,Land + Island,Native,Yakushima,Osumi Islands,Satsunan Islands,Temperate Northern Pacific,30.339135,130.522252
Myrmicinae,Strumigenys,mutica,Land + Island,Native,Amami-Oshima,Amami Islands,Satsunan Islands,Temperate Northern Pacific,28.311807,129.426562
Myrmicinae,Strumigenys,mutica,Land + Island,Native,Okinoerabu-jima,Amami Islands,Satsunan Islands,Temperate Northern Pacific,27.366219,128.600533
Amblyoponinae,Stigmatomma,fulvidum,Island Only,Native,Okinawa,-,Okinawa Islands,Temperate Northern Pacific,26.517553,127.96582
Proceratiinae,Proceratium,japonicum,Island Only,Native,Kinkasan,-,-,Temperate Northern Pacific,38.292899,141.568819
Myrmicinae,Strumigenys,mutica,Land + Island,Native,Okinawa,-,Okinawa Islands,Temperate Northern Pacific,26.517553,127.96582
Myrmicinae,Strumigenys,mutica,Land + Island,Native,Iwotori-shima,Osumi Islands,Satsunan Islands,Temperate Northern Pacific,33.782704,131.970591
Myrmicinae,Strumigenys,rostrataeformis,Island Only,Native,Kinkasan,-,-,Temperate Northern Pacific,38.292899,141.568819
Myrmicinae,Strumigenys,rostrataeformis,Island Only,Native,Yakushima,Osumi Islands,Satsunan Islands,Temperate Northern Pacific,30.339135,130.522252
Myrmicinae,Strumigenys,sauteri,Land + Island,Native,Okinawa,-,Okinawa Islands,Temperate Northern Pacific,26.517553,127.96582
Myrmicinae,Strumigenys,sauteri,Land + Island,Native,Tokashiki-jima,Kerama Islands,Okinawa Islands,Temperate Northern Pacific,26.364512,127.147575
Myrmicinae,Strumigenys,sauteri,Land + Island,Native,Ishigaki,Yaeyama Islands,Sakishima Islands,Temperate Northern Pacific,24.433381,124.205545
Proceratiinae,Proceratium,japonicum,Island Only,Native,Tsushima,-,Tsushima Island,Temperate Northern Pacific,32.768066,128.960306
Myrmicinae,Strumigenys,sauteri,Land + Island,Native,Iriomote,Yaeyama Islands,Sakishima Islands,Temperate Northern Pacific,24.335813,123.814688
Myrmicinae,Strumigenys,terayamai,Island Only,Native,Honshu,-,Honshu,Temperate Northern Pacific,36.652266,137.977928
Myrmicinae,Strumigenys,emmae,Land + Island,Exotic,Chichi-jima,Chichi-jima Group,Ogasawara Islands,Temperate Northern Pacific,34.647149,134.51091
Myrmicinae,Strumigenys,emmae,Land + Island,Exotic,Ani-jima,Chichi-jima Group,Ogasawara Islands,Temperate Northern Pacific,38.265768,141.478149
Myrmicinae,Strumigenys,emmae,Land + Island,Exotic,Muko-jima,Mukojima Group,Ogasawara Islands,Central Indo-Pacific,26.603303,142.129542
Myrmicinae,Strumigenys,emmae,Land + Island,Exotic,Higashi-jima,Chichi-jima Group,Ogasawara Islands,Temperate Northern Pacific,34.2652523,132.7987761
Myrmicinae,Strumigenys,emmae,Land + Island,Exotic,Okinawa,-,Okinawa Islands,Temperate Northern Pacific,26.517553,127.96582
Myrmicinae,Strumigenys,emmae,Land + Island,Exotic,Sesoko,-,Okinawa Islands,Temperate Northern Pacific,26.643909,127.864001
Proceratiinae,Proceratium,japonicum,Island Only,Native,Shikine,-,Izu Islands,Temperate Northern Pacific,34.220003,134.612355
Myrmicinae,Strumigenys,emmae,Land + Island,Exotic,Minnajima,Miyako Islands,Sakishima Islands,Temperate Northern Pacific,26.251851,127.941851
Myrmicinae,Strumigenys,emmae,Land + Island,Exotic,Tokashiki-jima,Kerama Islands,Okinawa Islands,Temperate Northern Pacific,26.364512,127.147575
Myrmicinae,Strumigenys,emmae,Land + Island,Exotic,Kitadaito-jima,-,Daito Islands,Temperate Northern Pacific,25.94437,131.307262
Myrmicinae,Strumigenys,emmae,Land + Island,Exotic,Minami-Daito,-,Daito Islands,Temperate Northern Pacific,25.843178,131.242729
Myrmicinae,Strumigenys,exilirhina,Land + Island,Native,Chichi-jima,Chichi-jima Group,Ogasawara Islands,Temperate Northern Pacific,34.647149,134.51091
Myrmicinae,Strumigenys,exilirhina,Land + Island,Native,Okinawa,-,Okinawa Islands,Temperate Northern Pacific,26.517553,127.96582
Myrmicinae,Strumigenys,exilirhina,Land + Island,Native,Izena-jima,Okinawa Islands,Ryukyu Islands,Temperate Northern Pacific,26.933249,127.936596
Myrmicinae,Strumigenys,exilirhina,Land + Island,Native,Henza-jima,-,Okinawa Islands,Temperate Northern Pacific,26.342162,127.958717
Myrmicinae,Strumigenys,exilirhina,Land + Island,Native,Ikema-jima,Miyako Islands,Sakishima Islands,Temperate Northern Pacific,24.930295,125.243101
Myrmicinae,Strumigenys,godeffroyi,Land + Island,Exotic,Chichi-jima,Chichi-jima Group,Ogasawara Islands,Temperate Northern Pacific,34.647149,134.51091
Proceratiinae,Proceratium,japonicum,Island Only,Native,Miyake,-,Izu Islands,Temperate Northern Pacific,34.084866,139.521121
Myrmicinae,Strumigenys,godeffroyi,Land + Island,Exotic,Haha-jima,Haha-jima Group,Ogasawara Islands,Central Indo-Pacific,26.667203,142.157199
Myrmicinae,Strumigenys,kumadori,Land + Island,Native,Okushiri-to,-,Hokkaido,Temperate Northern Pacific,42.155913,139.473362
Myrmicinae,Strumigenys,kumadori,Land + Island,Native,Kojima,-,Hokkaido,Temperate Northern Pacific,41.359742,139.805885
Myrmicinae,Strumigenys,kumadori,Land + Island,Native,Togashima,-,-,Temperate Northern Pacific,26.188553,127.356214
Myrmicinae,Strumigenys,kumadori,Land + Island,Native,To,-,Izu Islands,Temperate Northern Pacific,34.522303,139.279106
Myrmicinae,Strumigenys,kumadori,Land + Island,Native,Miyake,-,Izu Islands,Temperate Northern Pacific,34.084866,139.521121
Myrmicinae,Strumigenys,lacunosa,Island Only,Native,Okinawa,-,Okinawa Islands,Temperate Northern Pacific,26.517553,127.96582
Myrmicinae,Strumigenys,lewisi,Land + Island,Native,Tobishima,-,-,Temperate Northern Pacific,32.59608,130.494628
Myrmicinae,Strumigenys,lewisi,Land + Island,Native,Miya-jima,-,-,Temperate Northern Pacific,34.271879,132.303217
Proceratiinae,Proceratium,japonicum,Island Only,Native,Hachijo-jima,-,Izu Islands,Temperate Northern Pacific,33.106333,139.798228
Myrmicinae,Strumigenys,lewisi,Land + Island,Native,Okino-shima,-,-,Temperate Northern Pacific,32.727604,132.554912
Myrmicinae,Strumigenys,lewisi,Land + Island,Native,Jinoshima,-,Tomogashima,Temperate Northern Pacific,33.375024,132.355403
Myrmicinae,Strumigenys,lewisi,Land + Island,Native,Togashima,-,-,Temperate Northern Pacific,26.188553,127.356214
Myrmicinae,Strumigenys,lewisi,Land + Island,Native,Enoshima,-,-,Temperate Northern Pacific,33.008571,129.350411
Myrmicinae,Strumigenys,lewisi,Land + Island,Native,Sarushima,-,Tokyo Bay Islands,Temperate Northern Pacific,38.335115,141.124433
Myrmicinae,Strumigenys,lewisi,Land + Island,Native,Jogashima,-,-,Temperate Northern Pacific,32.945141,132.449153
Myrmicinae,Strumigenys,lewisi,Land + Island,Native,Okino-shima,-,-,Temperate Northern Pacific,32.727604,132.554912
Myrmicinae,Strumigenys,lewisi,Land + Island,Native,Dogo,-,Oki Islands,Temperate Northern Pacific,36.251121,133.279261
Myrmicinae,Strumigenys,lewisi,Land + Island,Native,Kinkasan,-,-,Temperate Northern Pacific,38.292899,141.568819
Myrmicinae,Strumigenys,lewisi,Land + Island,Native,Teshima,-,Shikoku,Temperate Northern Pacific,34.399037,133.666677
Proceratiinae,Proceratium,japonicum,Island Only,Native,Yakushima,Osumi Islands,Satsunan Islands,Temperate Northern Pacific,30.339135,130.522252
Myrmicinae,Strumigenys,lewisi,Land + Island,Native,Kamikoshiki-jima,Koshiki Islands,Satsunan Islands,Temperate Northern Pacific,31.845563,129.876943
Myrmicinae,Strumigenys,lewisi,Land + Island,Native,Shimo-Koshiki,Koshiki Islands,Satsunan Islands,Temperate Northern Pacific,31.688628,129.720072
Myrmicinae,Strumigenys,lewisi,Land + Island,Native,Fukuejima,-,Goto Islands,Temperate Northern Pacific,32.683948,128.745266
Myrmicinae,Strumigenys,lewisi,Land + Island,Native,Nakadori,-,Goto Islands,Temperate Northern Pacific,32.964519,129.083867
Myrmicinae,Strumigenys,lewisi,Land + Island,Native,Hira-shima,-,Kyushu,Temperate Northern Pacific,33.006535,129.24276
Myrmicinae,Strumigenys,lewisi,Land + Island,Native,Genkai-jima,-,Kyushu,Temperate Northern Pacific,33.688935,130.231689
Myrmicinae,Strumigenys,lewisi,Land + Island,Native,Aino-shima,-,Kyushu,Temperate Northern Pacific,34.50782,131.28107
Myrmicinae,Strumigenys,lewisi,Land + Island,Native,Jino-shima,-,Kyushu,Temperate Northern Pacific,33.904408,130.497787
Myrmicinae,Strumigenys,lewisi,Land + Island,Native,Nokonoshima,Hakata Bay Islands,Kyushu,Temperate Northern Pacific,33.621244,130.304145
Myrmicinae,Strumigenys,lewisi,Land + Island,Native,Shika,-,-,Temperate Northern Pacific,34.325627,139.21115
Proceratiinae,Proceratium,japonicum,Island Only,Native,Kuchino-shima,Tokara Islands,Satsunan Islands,Temperate Northern Pacific,29.972314,129.922578
Myrmicinae,Strumigenys,lewisi,Land + Island,Native,Iki,-,-,Temperate Northern Pacific,33.785622,129.718024
Myrmicinae,Strumigenys,lewisi,Land + Island,Native,Hirado,-,Kyushu,Temperate Northern Pacific,33.284708,129.465011
Myrmicinae,Strumigenys,lewisi,Land + Island,Native,Tsushima,-,Tsushima Island,Temperate Northern Pacific,32.768066,128.960306
Myrmicinae,Strumigenys,lewisi,Land + Island,Native,Izu Oshima,-,Izu Islands,Temperate Northern Pacific,34.794057,139.364519
Myrmicinae,Strumigenys,lewisi,Land + Island,Native,To,-,Izu Islands,Temperate Northern Pacific,34.522303,139.279106
Myrmicinae,Strumigenys,lewisi,Land + Island,Native,Shikine,-,Izu Islands,Temperate Northern Pacific,34.220003,134.612355
Myrmicinae,Strumigenys,lewisi,Land + Island,Native,Kozu-shima,-,Izu islands,Temperate Northern Pacific,33.229204,132.521547
Myrmicinae,Strumigenys,lewisi,Land + Island,Native,Miyake,-,Izu Islands,Temperate Northern Pacific,34.084866,139.521121
Myrmicinae,Strumigenys,lewisi,Land + Island,Native,Mikura-jima,-,Izu Islands,Temperate Northern Pacific,33.874735,139.603227
Myrmicinae,Strumigenys,lewisi,Land + Island,Native,Hachijo-jima,-,Izu Islands,Temperate Northern Pacific,33.106333,139.798228
Proceratiinae,Proceratium,japonicum,Island Only,Native,Nakanoshima,Tokara Islands,Satsunan Islands,Temperate Northern Pacific,29.848849,129.871098
Myrmicinae,Strumigenys,lewisi,Land + Island,Native,Aogashima,-,Izu Islands,Temperate Northern Pacific,32.457165,139.767026
Myrmicinae,Strumigenys,lewisi,Land + Island,Native,Yakushima,Osumi Islands,Satsunan Islands,Temperate Northern Pacific,30.339135,130.522252
Myrmicinae,Strumigenys,lewisi,Land + Island,Native,Kuchinoerabu-jima,Osumi Islands,Satsunan Islands,Temperate Northern Pacific,30.455885,130.209712
Myrmicinae,Strumigenys,lewisi,Land + Island,Native,Kuchino-shima,Tokara Islands,Satsunan Islands,Temperate Northern Pacific,29.972314,129.922578
Myrmicinae,Strumigenys,lewisi,Land + Island,Native,Nakanoshima,Tokara Islands,Satsunan Islands,Temperate Northern Pacific,29.848849,129.871098
Myrmicinae,Strumigenys,lewisi,Land + Island,Native,Takara-jima,Tokara Islands,Satsunan Islands,Temperate Northern Pacific,29.146641,129.207673
Myrmicinae,Strumigenys,lewisi,Land + Island,Native,Amami-Oshima,Amami Islands,Satsunan Islands,Temperate Northern Pacific,28.311807,129.426562
Myrmicinae,Strumigenys,lewisi,Land + Island,Native,Tokuno-shima,Amami Islands,Satsunan Islands,Temperate Northern Pacific,27.773461,128.948928
Myrmicinae,Strumigenys,lewisi,Land + Island,Native,Okinoerabu-jima,Amami Islands,Satsunan Islands,Temperate Northern Pacific,27.366219,128.600533
Myrmicinae,Strumigenys,lewisi,Land + Island,Native,Okinawa,-,Okinawa Islands,Temperate Northern Pacific,26.517553,127.96582
Proceratiinae,Proceratium,japonicum,Island Only,Native,Amami-Oshima,Amami Islands,Satsunan Islands,Temperate Northern Pacific,28.311807,129.426562
Myrmicinae,Strumigenys,lewisi,Land + Island,Native,Izena-jima,Okinawa Islands,Ryukyu Islands,Temperate Northern Pacific,26.933249,127.936596
Myrmicinae,Strumigenys,lewisi,Land + Island,Native,Henza-jima,-,Okinawa Islands,Temperate Northern Pacific,26.342162,127.958717
Myrmicinae,Strumigenys,lewisi,Land + Island,Native,Yagaji-shima,-,Okinawa Islands,Temperate Northern Pacific,26.663641,128.01317
Myrmicinae,Strumigenys,lewisi,Land + Island,Native,Tokashiki-jima,Kerama Islands,Okinawa Islands,Temperate Northern Pacific,26.364512,127.147575
Myrmicinae,Strumigenys,lewisi,Land + Island,Native,Miyako-jima,Miyako Islands,Sakishima Islands,Temperate Northern Pacific,24.774041,125.332376
Myrmicinae,Strumigenys,lewisi,Land + Island,Native,Ishigaki,Yaeyama Islands,Sakishima Islands,Temperate Northern Pacific,24.433381,124.205545
Myrmicinae,Strumigenys,lewisi,Land + Island,Native,Iriomote,Yaeyama Islands,Sakishima Islands,Temperate Northern Pacific,24.335813,123.814688
Myrmicinae,Strumigenys,lewisi,Land + Island,Native,Yonaguni-jima,Yaeyama Islands,Sakishima Islands,Temperate Northern Pacific,24.455253,122.988732
Proceratiinae,Proceratium,japonicum,Island Only,Native,Tokuno-shima,Amami Islands,Satsunan Islands,Temperate Northern Pacific,27.773461,128.948928
Myrmicinae,Strumigenys,minutula,Land + Island,Native,Tokuno-shima,Amami Islands,Satsunan Islands,Temperate Northern Pacific,27.773461,128.948928
Myrmicinae,Strumigenys,minutula,Land + Island,Native,Okinawa,-,Okinawa Islands,Temperate Northern Pacific,26.517553,127.96582
Myrmicinae,Strumigenys,minutula,Land + Island,Native,Sesoko,-,Okinawa Islands,Temperate Northern Pacific,26.643909,127.864001
Myrmicinae,Strumigenys,minutula,Land + Island,Native,Kouri-jima,Okinawa Islands,Ryukyu Islands,Temperate Northern Pacific,26.70681,128.017522
Myrmicinae,Strumigenys,minutula,Land + Island,Native,Miyagi,Okinawa Islands,Ryukyu Islands,Temperate Northern Pacific,26.493709,127.959792
Myrmicinae,Strumigenys,minutula,Land + Island,Native,Kudaka,Okinawa Islands,Ryukyu Islands,Temperate Northern Pacific,26.161523,127.894221
Myrmicinae,Strumigenys,minutula,Land + Island,Native,Tokashiki-jima,Kerama Islands,Okinawa Islands,Temperate Northern Pacific,26.364512,127.147575
Myrmicinae,Strumigenys,minutula,Land + Island,Native,Ishigaki,Yaeyama Islands,Sakishima Islands,Temperate Northern Pacific,24.433381,124.205545
Myrmicinae,Strumigenys,minutula,Land + Island,Native,Iriomote,Yaeyama Islands,Sakishima Islands,Temperate Northern Pacific,24.335813,123.814688
Amblyoponinae,Stigmatomma,fulvidum,Island Only,Native,Henza-jima,-,Okinawa Islands,Temperate Northern Pacific,26.342162,127.958717
